# # You can open and plot this file using Python
# # (without manually removing this header, it will be skipped), see example below.
# import numpy as np
# from matplotlib import pyplot as plt
# data = np.genfromtxt('scattnlay-spectra.txt', skip_header=21, names=True, delimiter=', ')
# x = data[data.dtype.names[0]] # x-axis has units
# # Possible labels for spectrum data: Qsca, Qabs, Qext,
# # Qsca_E_dipole, etc. (see last comment before spectra data)
# a = data['Qsca']
# b = data['Qsca_E_dipole']
# c = data['Qsca_H_dipole']
# 
# plt.figure()
# plt.plot(x, a, label='Qsca')
# plt.plot(x, b, label='Qsca E dipole')
# plt.plot(x, c, label='Qsca H dipole')
# plt.legend()
# plt.xlabel(data.dtype.names[0].replace('_', ', '))
# plt.ylabel('Normalized cross-sections')
# plt.show()

# Wavelength [nm], Qsca, Qabs, Qext, Qsca_E_dipole, Qabs_E_dipole, Qext_E_dipole, Qsca_H_dipole, Qabs_H_dipole, Qext_H_dipole, Qsca_E_quadrupole, Qabs_E_quadrupole, Qext_E_quadrupole, Qsca_H_quadrupole, Qabs_H_quadrupole, Qext_H_quadrupole, Qsca_E_octupole, Qabs_E_octupole, Qext_E_octupole, Qsca_H_octupole, Qabs_H_octupole, Qext_H_octupole, Qsca_E_16, Qabs_E_16, Qext_E_16, Qsca_H_16, Qabs_H_16, Qext_H_16
380, 0.1479115589175311, 0.005476758900711587, 0.1533883178182427, 0.14184096860119877, 0.0020676726278807955, 0.14390864122907956, 0.006040407780695364, 0.003359271848190159, 0.009399679628885523, 0.000029903873619966795, 0.000027859620837823187, 0.00005776349445778998, 2.770345762831146e-7, 0.00002163100943344237, 0.000021908044009725485, 1.6223587188838497e-9, 2.220993462921239e-7, 2.2372170501100773e-7, 5.05382021186489e-12, 1.0038503887118818e-7, 1.0039009269140004e-7, 2.81613534176151e-14, 1.0077302847701171e-9, 1.0077584461235347e-9, 3.753232343108439e-17, 2.9876066304819727e-10, 2.987607005805207e-10
382, 0.14428995707229572, 0.005357275201512746, 0.14964723227380847, 0.13854642379894277, 0.002047764924317408, 0.14059418872326018, 0.005714601283595446, 0.0032608110699240923, 0.008975412353519539, 0.00002867135015342135, 0.00002740346970198144, 0.00005607481985540279, 2.591112217173473e-7, 0.000020981599455006912, 0.00002124071067672426, 1.5237183582129759e-9, 2.1631985554280968e-7, 2.1784357390102266e-7, 4.638067042868739e-12, 9.655891684177918e-8, 9.656355490882206e-8, 2.5900641423959485e-14, 9.714029146783196e-10, 9.714288153197436e-10, 3.375597843927379e-17, 2.8461331225320563e-10, 2.8461334600918405e-10
384, 0.14078570881534225, 0.005242481455466269, 0.14602819027080852, 0.1353486378196851, 0.002028291011588995, 0.1373769288312741, 0.005409331357899869, 0.003166572011418992, 0.008575903369318861, 0.000027495756770770273, 0.00002695749307163562, 0.000054453249842405894, 2.424451631252379e-7, 0.0000203561081627396, 0.000020598553325864838, 1.4315410008463246e-9, 2.107203966153862e-7, 2.1215193761623253e-7, 4.2585224573090036e-12, 9.28998867596435e-8, 9.290414528210081e-8, 2.3831753057118396e-14, 9.365649677204202e-10, 9.365887994734774e-10, 3.037678917271493e-17, 2.712085899135678e-10, 2.71208620290357e-10
386, 0.13739387655938887, 0.005132122154437396, 0.14252599871382626, 0.13224416956681637, 0.00200923618172702, 0.1342534057485434, 0.005123104520011186, 0.003076315229768172, 0.008199419749779358, 0.000026374181947591747, 0.000026521398912044326, 0.00005289558085963607, 2.2694130694826216e-7, 0.00001975348520883888, 0.00001998042651578714, 1.3453729851972468e-9, 2.052944364368344e-7, 2.0663980942203165e-7, 3.911859317892333e-12, 8.939971635414811e-8, 8.9403628213466e-8, 2.193754351860645e-14, 9.031480629009107e-10, 9.031700004444294e-10, 2.735119433339207e-17, 2.585037116082495e-10, 2.585037389594438e-10
388, 0.1341097904755552, 0.005025959350393183, 0.1391357498259484, 0.1292297217030706, 0.0019905863907714594, 0.13122030809384205, 0.0048545511143600305, 0.0029898181131936107, 0.007844369227553641, 0.0000253038774375281, 0.000026094905606756538, 0.00005139878304428464, 2.1251227717566832e-7, 0.000019172734062941426, 0.000019385246340117092, 1.2647945926793911e-9, 2.0003571279004824e-7, 2.0130050738272762e-7, 3.5950720753492034e-12, 8.605062536341709e-8, 8.605422043549244e-8, 2.0202477199456832e-14, 8.710872920140686e-10, 8.711074944912681e-10, 2.4640605495020437e-17, 2.464585761096734e-10, 2.464586007502789e-10
390, 0.13092903000874428, 0.0049237712105072995, 0.13585280121925158, 0.1263021337507781, 0.0019723282219132054, 0.1282744619726913, 0.004602413739168179, 0.002906873476661239, 0.0075092872158294185, 0.0000242822483105437, 0.000025677741507134128, 0.00004995998981767783, 1.9907774603557468e-7, 0.000018612908849813788, 0.000018811986595849363, 1.1894173525776755e-9, 1.949382216680975e-7, 1.9612763902067518e-7, 3.3054441604522155e-12, 8.284525814699736e-8, 8.284856359115781e-8, 1.8612469506100258e-14, 8.403210264552981e-10, 8.403396389248042e-10, 2.2210817346998984e-17, 2.3503558346227034e-10, 2.350356056730877e-10
392, 0.12784740697457075, 0.004825350709925874, 0.13267275768449663, 0.12345837556626076, 0.001954448851038945, 0.1254128244172997, 0.004365536878896133, 0.0028272882925196446, 0.007192825171415777, 0.000023306843648092883, 0.000025269644504978878, 0.00004857648815307176, 1.8656382649142616e-7, 0.000018073111397103684, 0.00001825967522359511, 1.1188815731473436e-9, 1.8999620528620407e-7, 1.9111508685935142e-7, 3.0405188360681615e-12, 7.977665811484748e-8, 7.977969863368355e-8, 1.7154744928432184e-14, 8.107907357109358e-10, 8.108078904558642e-10, 2.0031490474593347e-17, 2.2419946631824508e-10, 2.2419948634973554e-10
394, 0.12486095007621147, 0.004730504447359743, 0.1295914545235712, 0.12069554116573453, 0.001936936014500984, 0.12263247718023551, 0.004142857604439859, 0.002750882541521434, 0.006893740145961293, 0.000022375347848632956, 0.000024870361626887687, 0.00004724570947552064, 1.7490252048651102e-7, 0.000017552488477568054, 0.000017727390998054566, 1.0528540789342674e-9, 1.852041407134914e-7, 1.8625699479242566e-7, 2.7980731259538295e-12, 7.683824384164273e-8, 7.684104191476869e-8, 1.581770961156588e-14, 7.82440816762953e-10, 7.824566344725646e-10, 1.807569743789237e-17, 2.1391713349697002e-10, 2.1391715157266746e-10
396, 0.12196589069858467, 0.004639051570434857, 0.12660494226901953, 0.11801084288160146, 0.0019197779789400932, 0.11993062086054156, 0.003933397219648416, 0.0026774881713471114, 0.006610885390995527, 0.000021485572500447553, 0.00002447964864904621, 0.00004596522114949376, 1.6403121750719355e-7, 0.000017050229231472452, 0.000017214260448979645, 9.910261361684068e-10, 1.8055672908919383e-7, 1.8154775522536224e-7, 2.5760944811325207e-12, 7.40237867456923e-8, 7.402636284017343e-8, 1.459083688640586e-14, 7.55218433700831e-10, 7.552330245377174e-10, 1.6319524127389457e-17, 2.0415752482083204e-10, 2.0415754114035618e-10
398, 0.11915864985376666, 0.004550822799301857, 0.12370947265306852, 0.11540160582940266, 0.0019029635130245193, 0.11730456934242718, 0.00373625374784561, 0.002606948151283407, 0.006343201899129017, 0.000020635448781990196, 0.000024097269731272674, 0.00004473271851326287, 1.5389223859486245e-7, 0.00001656556275602103, 0.000016719454994615894, 9.331115497603291e-10, 1.760488853901784e-7, 1.7698199693993873e-7, 2.3727598836960795e-12, 7.132739022108805e-8, 7.132976298097175e-8, 1.3464564385341717e-14, 7.2907336688153e-10, 7.290868314459153e-10, 1.4741719425993955e-17, 1.9489147635834858e-10, 1.9489149110006802e-10
400, 0.11643582616594857, 0.0044656595383185255, 0.12090148570426709, 0.11286526266701968, 0.0018864818609537204, 0.1147517445279734, 0.003550595165110713, 0.0025391156130349537, 0.006089710778145667, 0.000019823020352951515, 0.000023722997069186537, 0.00004354601742213805, 1.4443242143629526e-7, 0.00001609775584973192, 0.000016242188271168215, 8.788449169444575e-10, 1.7167572871857312e-7, 1.7255457363551758e-7, 2.1864171221734583e-12, 6.87434701202249e-8, 6.874565653734707e-8, 1.2430201520825321e-14, 7.039578710234729e-10, 7.039703012249937e-10, 1.3323387116230519e-17, 1.860915952765017e-10, 1.8609160859988883e-10
402, 0.11379418479675206, 0.004383413066819955, 0.11817759786357201, 0.110399348628903, 0.0018703227176119358, 0.11226967134651493, 0.0033756532983974063, 0.0024738530688113223, 0.005849506367208729, 0.000019046436701991545, 0.00002335661056346596, 0.000042403047265457506, 1.3560274260543018e-7, 0.000015646110900644376, 0.000015781713643249807, 8.279800239839319e-10, 1.6743257308045588e-7, 1.6826055310443982e-7, 2.0155680028049005e-12, 6.626673649178716e-8, 6.626875205978996e-8, 1.1479846238768383e-14, 6.798265416643034e-10, 6.798380215105422e-10, 1.2047714757106923e-17, 1.77732143569815e-10, 1.7773215561752975e-10
